,Predicted
1999,5
2000,4
2001,6
2002,0
2003,5
2004,5
2005,1
2006,4
2007,0
2008,2
2009,7
2010,7
2011,0
2012,4
2013,7
2014,4
2015,2
2016,7
2017,2
2018,6
2019,7
2020,0
2021,5
2022,5
2023,7
2024,4
2025,4
2026,7
2027,7
2028,1
2029,5
2030,6
2031,7
2032,2
2033,1
2034,0
2035,2
2036,7
2037,2
2038,3
2039,3
2040,4
2041,4
2042,3
2043,2
2044,2
2045,4
2046,4
2047,5
2048,0
2049,5
2050,5
2051,6
2052,4
2053,7
2054,0
2055,3
2056,4
2057,2
2058,4
2059,7
2060,0
2061,7
2062,5
2063,1
2064,5
2065,4
2066,6
2067,6
2068,0
2069,7
2070,6
2071,5
2072,5
2073,1
2074,7
2075,7
2076,1
2077,7
2078,4
2079,2
2080,1
2081,3
2082,0
2083,4
2084,2
2085,5
2086,1
2087,5
2088,6
2089,4
2090,6
2091,2
2092,3
2093,7
2094,6
2095,1
2096,3
2097,5
2098,0
2099,2
2100,0
2101,4
2102,7
2103,1
2104,6
2105,7
2106,4
2107,1
2108,0
2109,7
2110,7
2111,4
2112,6
2113,2
2114,5
2115,4
2116,5
2117,3
2118,5
2119,2
2120,5
2121,2
2122,0
2123,3
2124,4
2125,3
2126,3
2127,2
2128,7
2129,7
2130,2
2131,2
2132,5
2133,4
2134,6
2135,7
2136,2
2137,6
2138,7
2139,7
2140,0
2141,3
2142,7
2143,5
2144,3
2145,7
2146,7
2147,7
2148,3
2149,4
2150,7
2151,6
2152,3
2153,7
2154,6
2155,4
2156,0
2157,5
2158,7
2159,4
2160,3
2161,6
2162,5
2163,4
2164,6
2165,3
2166,5
2167,0
2168,4
2169,7
2170,0
2171,7
2172,7
2173,4
2174,4
2175,7
2176,2
2177,5
2178,4
2179,3
2180,0
2181,3
2182,6
2183,3
2184,7
2185,0
2186,7
2187,7
2188,1
2189,4
2190,7
2191,3
2192,7
2193,0
2194,7
2195,0
2196,3
2197,4
2198,1
2199,7
2200,3
2201,5
2202,0
2203,2
2204,5
2205,7
2206,2
2207,0
2208,4
2209,6
2210,4
2211,0
2212,7
2213,7
2214,7
2215,4
2216,1
2217,4
2218,2
2219,5
2220,5
2221,1
2222,3
2223,4
2224,2
2225,1
2226,4
2227,2
2228,0
2229,5
2230,4
2231,7
2232,0
2233,0
2234,1
2235,3
2236,4
2237,6
2238,4
2239,0
2240,3
2241,4
2242,3
2243,5
2244,3
2245,7
2246,3
2247,3
2248,0
2249,7
2250,2
2251,6
2252,0
2253,7
2254,2
2255,4
2256,7
2257,7
2258,3
2259,4
2260,6
2261,0
2262,6
2263,7
2264,3
2265,4
2266,7
2267,6
2268,7
2269,4
2270,5
2271,5
2272,0
2273,3
2274,5
2275,3
2276,5
2277,0
2278,3
2279,5
2280,7
2281,3
2282,5
2283,2
2284,7
2285,7
2286,0
2287,2
2288,3
2289,5
2290,2
2291,3
2292,6
2293,0
2294,4
2295,0
2296,5
2297,3
2298,4
2299,2
2300,7
2301,3
2302,3
2303,6
2304,7
2305,5
2306,2
2307,2
2308,1
2309,0
2310,4
2311,6
2312,6
2313,6
2314,4
2315,6
2316,7
2317,0
2318,1
2319,4
2320,3
2321,1
2322,0
2323,2
2324,5
2325,4
2326,3
2327,0
2328,6
2329,3
2330,4
2331,5
2332,7
2333,5
2334,6
2335,0
2336,7
2337,6
2338,3
2339,2
2340,6
2341,0
2342,0
2343,4
2344,5
2345,3
2346,5
2347,4
2348,7
2349,0
2350,4
2351,3
2352,3
2353,7
2354,4
2355,5
2356,6
2357,2
2358,5
2359,4
2360,5
2361,5
