,Predicted
258,5
259,2
260,4
261,5
262,3
263,0
264,6
265,5
266,6
267,4
268,5
269,3
270,0
271,2
272,3
273,7
274,6
275,2
276,6
277,1
278,3
279,6
280,2
281,4
282,3
283,4
284,5
285,1
286,3
287,4
288,6
289,7
290,6
291,5
292,0
293,2
294,2
295,4
296,3
297,7
298,1
299,3
300,1
301,1
302,0
303,0
304,3
305,3
306,3
307,3
308,0
309,4
310,3
311,0
312,6
313,4
314,2
315,3
316,0
317,3
318,3
319,3
320,1
321,3
322,3
323,5
324,3
325,4
326,1
327,1
328,3
329,1
330,0
331,0
332,0
333,0
334,1
335,0
336,3
337,4
338,0
339,0
340,0
341,4
342,3
343,3
344,6
345,4
346,3
347,3
348,3
349,3
350,0
351,3
352,4
353,3
354,3
355,3
356,6
357,3
358,3
359,7
360,4
361,0
362,7
363,0
364,4
365,0
366,6
367,3
368,0
369,7
370,3
371,3
372,4
373,4
374,0
375,6
376,1
377,3
378,3
379,3
380,0
381,6
382,6
383,2
384,6
385,6
386,2
387,3
388,6
389,4
390,3
391,2
392,0
393,5
394,0
395,0
396,0
397,5
398,0
399,3
400,3
401,3
402,1
403,1
404,5
405,4
406,3
407,3
408,6
409,3
410,7
411,3
412,0
413,1
414,0
415,0
416,2
417,5
418,0
419,0
420,2
421,3
422,0
423,3
424,1
425,0
426,5
427,2
428,0
429,6
430,3
431,3
432,7
433,5
434,6
435,3
436,0
437,0
438,1
439,3
440,4
441,3
442,3
443,4
444,3
445,3
446,3
447,2
448,2
449,0
450,3
451,3
452,2
453,0
454,3
455,1
456,4
457,3
458,2
459,3
460,6
461,1
462,6
463,3
464,6
465,6
466,3
467,0
468,6
469,3
470,6
471,2
472,0
473,3
474,3
475,7
476,0
477,3
478,3
479,0
480,3
481,3
482,7
483,3
484,4
485,4
486,3
487,5
488,0
489,1
490,6
491,2
492,3
493,7
494,3
495,6
496,3
497,3
498,6
499,0
500,3
501,6
502,3
503,5
504,6
505,6
506,3
507,6
508,2
509,3
510,3
511,1
512,4
513,3
514,0
515,0
516,0
517,1
518,4
519,3
520,3
521,3
522,6
523,3
524,3
525,3
526,0
527,0
528,3
529,3
530,4
531,0
532,1
533,5
534,3
535,6
536,2
537,0
538,0
539,0
540,1
541,4
542,5
543,0
544,0
545,0
546,3
547,6
548,3
549,2
550,5
551,1
552,1
553,1
554,5
555,1
556,4
557,3
558,3
559,0
560,6
561,0
562,3
563,0
564,0
565,6
566,3
567,1
568,3
569,5
570,0
571,4
572,4
573,0
574,2
575,2
576,4
577,2
578,3
579,7
580,4
581,3
582,1
583,6
584,3
585,4
586,0
587,3
588,6
589,3
590,7
591,6
592,1
593,6
594,0
595,3
596,4
597,4
598,4
599,6
600,2
601,3
602,0
603,3
604,4
605,4
606,1
607,7
608,0
609,3
610,3
611,2
612,0
613,6
614,3
615,0
616,3
617,6
618,0
619,0
620,1
621,4
622,0
623,3
624,3
625,0
626,3
627,0
628,3
629,1
630,3
631,6
632,1
633,2
634,3
635,2
636,3
637,0
638,2
639,4
640,0
641,0
642,3
643,1
644,6
645,4
646,3
647,3
648,0
649,3
650,0
651,0
652,7
653,3
654,3
655,0
656,3
657,3
658,3
659,3
660,6
661,3
662,0
663,6
664,1
665,2
666,7
667,0
668,1
669,0
670,2
671,1
672,2
673,0
674,7
675,3
676,4
677,6
678,4
679,6
680,7
681,5
682,3
683,1
684,0
685,2
686,2
687,0
688,2
689,4
690,4
691,4
692,3
693,6
694,2
695,3
696,2
697,0
698,0
699,0
700,4
701,0
702,4
703,4
704,6
705,6
706,6
707,1
708,3
709,1
710,7
711,3
712,5
713,0
714,2
715,1
716,0
717,1
718,4
719,1
720,3
721,3
722,0
723,3
724,5
725,3
726,0
727,0
728,4
729,4
730,1
731,0
732,0
733,1
734,3
735,4
736,7
737,3
738,1
739,6
740,3
741,5
742,2
743,3
744,3
745,0
746,3
747,0
748,6
749,1
750,3
751,4
752,6
753,2
754,4
755,0
756,4
757,1
758,3
759,3
760,3
761,3
762,0
763,4
764,3
765,3
766,3
767,3
768,3
769,1
770,6
771,3
772,4
773,6
774,0
775,1
776,4
777,6
778,3
779,3
780,6
781,2
782,0
783,6
784,4
785,3
786,1
787,3
788,1
789,4
790,3
791,3
792,0
793,6
794,4
795,1
796,0
797,0
798,6
799,1
800,1
801,3
802,0
803,0
804,4
805,3
806,1
807,2
808,3
809,0
810,5
811,6
812,2
813,3
814,1
815,2
816,4
817,2
818,0
819,6
820,0
821,3
822,1
823,2
824,5
825,3
826,4
827,4
828,3
829,4
830,1
831,3
832,1
833,1
834,2
835,2
836,2
837,3
838,4
839,0
840,4
841,3
842,1
843,0
844,0
845,0
846,3
847,3
848,5
849,0
850,6
851,4
852,4
853,3
854,3
855,3
856,7
857,4
858,2
859,2
860,0
861,4
862,3
863,1
864,3
865,0
866,5
867,0
868,5
869,1
870,6
871,3
872,6
873,6
874,0
875,3
876,7
877,3
878,0
879,3
880,1
881,4
882,0
883,5
884,3
885,1
886,1
887,0
888,7
889,1
890,3
891,6
892,1
893,3
894,2
895,3
896,1
897,2
898,0
899,2
900,2
901,6
902,0
903,3
904,3
905,7
906,3
907,4
908,4
909,3
910,3
911,3
912,6
913,3
914,3
915,6
916,3
917,3
918,2
919,6
920,6
921,1
922,6
923,4
924,0
925,3
926,0
927,3
928,3
929,3
930,2
931,1
932,2
933,0
934,0
935,3
936,7
937,6
938,0
939,6
940,3
941,3
942,0
943,3
944,4
945,4
946,1
947,4
948,3
949,3
950,3
951,2
952,4
953,0
954,6
955,3
956,6
957,3
958,3
959,4
960,0
961,1
962,5
963,3
964,6
965,4
966,5
967,3
968,4
969,3
970,6
971,3
972,1
973,2
974,4
975,2
976,3
977,4
978,3
979,3
980,0
981,4
982,3
983,0
984,6
985,4
986,7
987,1
988,0
989,7
990,4
991,0
992,2
993,4
994,3
995,3
996,6
997,3
998,4
999,6
1000,6
1001,1
1002,2
1003,6
1004,0
1005,3
1006,4
1007,3
1008,6
1009,1
1010,4
1011,3
1012,3
1013,1
1014,0
1015,0
1016,3
1017,0
1018,6
1019,7
1020,3
1021,3
1022,0
1023,6
1024,6
1025,4
1026,1
1027,4
1028,1
1029,1
1030,4
1031,0
1032,3
1033,6
1034,1
1035,4
1036,3
1037,1
1038,3
1039,3
1040,0
1041,1
1042,2
1043,4
1044,4
1045,0
1046,3
1047,0
1048,0
1049,2
1050,0
1051,1
1052,3
1053,6
1054,0
1055,0
1056,3
1057,6
1058,4
1059,5
1060,2
1061,6
1062,1
1063,1
1064,4
1065,6
1066,4
1067,6
1068,3
1069,1
1070,4
1071,2
1072,6
1073,3
1074,3
1075,6
1076,4
1077,4
1078,0
1079,2
1080,2
1081,3
1082,3
1083,5
1084,6
1085,0
1086,6
1087,7
1088,3
1089,2
1090,7
1091,3
1092,2
1093,0
1094,7
1095,4
1096,1
1097,1
1098,3
1099,3
1100,3
1101,3
1102,4
1103,3
1104,4
1105,2
1106,0
1107,3
1108,0
1109,0
1110,3
1111,0
1112,1
1113,2
1114,1
1115,0
1116,3
1117,6
1118,3
1119,3
1120,2
1121,3
1122,4
1123,0
1124,0
1125,2
1126,4
1127,1
1128,5
1129,0
1130,2
1131,0
1132,6
1133,6
1134,2
1135,3
1136,4
1137,2
1138,4
1139,3
1140,3
1141,3
1142,0
1143,7
1144,3
1145,2
1146,0
1147,0
1148,3
1149,0
1150,3
1151,4
1152,4
1153,4
1154,4
1155,1
1156,1
1157,0
1158,6
1159,3
1160,3
1161,4
1162,0
1163,0
1164,6
1165,6
1166,1
1167,4
1168,6
1169,2
1170,3
1171,0
1172,4
1173,2
1174,0
1175,6
1176,3
1177,4
1178,6
1179,3
1180,3
1181,0
1182,5
1183,2
1184,7
1185,0
1186,3
1187,3
1188,6
1189,6
1190,2
1191,3
1192,1
1193,2
1194,0
1195,0
1196,3
1197,0
1198,3
1199,2
1200,1
1201,3
1202,1
1203,4
1204,4
1205,6
1206,3
1207,1
1208,0
1209,0
1210,3
1211,0
1212,0
1213,1
1214,3
1215,0
1216,0
1217,4
1218,2
1219,0
1220,1
1221,6
1222,0
1223,6
1224,2
1225,6
1226,1
1227,4
1228,3
1229,1
1230,0
1231,3
1232,3
1233,1
1234,4
1235,0
1236,7
1237,3
1238,3
1239,4
1240,7
1241,6
1242,0
1243,3
1244,0
1245,4
1246,3
1247,0
1248,3
1249,4
1250,1
1251,3
1252,3
1253,3
1254,0
1255,1
1256,4
1257,0
1258,7
1259,2
1260,3
1261,5
1262,2
1263,6
1264,6
1265,1
1266,3
1267,3
1268,4
1269,1
1270,0
1271,3
1272,3
1273,3
1274,3
1275,3
1276,1
1277,3
1278,6
1279,2
1280,2
1281,0
1282,0
1283,5
1284,6
1285,6
1286,4
1287,0
1288,0
1289,0
1290,1
1291,5
1292,1
1293,0
1294,1
1295,3
1296,0
1297,3
1298,0
1299,2
1300,3
1301,4
1302,0
1303,0
1304,6
1305,2
1306,1
1307,3
1308,1
1309,3
1310,5
1311,0
1312,4
1313,6
1314,3
1315,0
1316,4
1317,4
1318,0
1319,0
1320,2
1321,4
1322,3
1323,3
1324,0
1325,3
1326,1
1327,3
1328,0
1329,3
1330,4
1331,6
1332,3
1333,4
1334,1
1335,6
1336,2
1337,6
1338,6
1339,6
1340,3
1341,4
1342,3
1343,6
1344,3
1345,1
1346,6
1347,4
1348,4
1349,3
1350,4
1351,4
1352,1
1353,3
1354,5
1355,4
1356,3
1357,1
1358,4
1359,0
1360,2
1361,5
1362,4
1363,2
1364,1
1365,0
1366,0
1367,6
1368,0
1369,0
1370,0
1371,0
1372,4
1373,3
1374,4
1375,1
1376,5
1377,4
1378,0
1379,6
1380,2
1381,4
1382,4
1383,1
1384,3
1385,4
1386,3
1387,3
1388,6
1389,4
1390,3
1391,6
1392,0
1393,6
1394,3
1395,6
1396,0
1397,1
1398,3
1399,1
1400,3
1401,0
1402,3
1403,1
1404,2
1405,2
1406,0
1407,5
1408,3
1409,3
1410,3
1411,6
1412,2
1413,3
1414,3
1415,3
1416,0
1417,0
1418,3
1419,6
1420,1
1421,4
1422,0
1423,5
1424,3
1425,0
1426,3
1427,3
1428,0
1429,6
1430,5
1431,3
1432,0
1433,3
1434,3
1435,3
1436,4
1437,3
1438,3
1439,4
1440,5
1441,5
1442,3
1443,1
1444,6
1445,4
1446,6
1447,2
1448,3
1449,3
1450,0
1451,7
1452,4
1453,2
1454,0
1455,4
1456,2
1457,1
1458,3
1459,5
1460,0
1461,3
1462,3
1463,3
1464,3
1465,3
1466,6
1467,3
1468,4
1469,4
1470,4
1471,3
1472,0
1473,6
1474,0
1475,3
1476,5
1477,0
1478,0
1479,1
1480,6
1481,2
1482,3
1483,4
1484,0
1485,5
1486,3
1487,1
1488,3
1489,0
1490,1
1491,0
1492,2
1493,4
1494,6
1495,1
1496,3
1497,6
1498,3
1499,5
1500,3
1501,4
1502,0
1503,0
1504,3
1505,2
1506,0
1507,4
1508,4
1509,0
1510,0
1511,2
1512,3
1513,7
1514,3
1515,0
1516,6
1517,0
1518,4
1519,3
1520,0
1521,6
1522,1
1523,3
1524,1
1525,6
1526,0
1527,0
1528,3
1529,6
1530,6
1531,6
1532,7
1533,6
1534,6
1535,4
1536,3
1537,3
1538,7
1539,3
1540,3
1541,6
1542,1
1543,0
1544,3
1545,0
1546,5
1547,6
1548,0
1549,5
1550,6
1551,6
1552,0
1553,5
1554,4
1555,1
1556,6
1557,2
1558,3
1559,0
1560,6
1561,3
1562,0
1563,3
1564,0
1565,3
1566,3
1567,1
1568,3
1569,2
1570,0
1571,0
1572,3
1573,6
1574,3
1575,6
1576,2
1577,2
1578,3
1579,1
1580,5
1581,0
1582,2
1583,1
1584,0
1585,4
1586,5
1587,4
1588,6
1589,6
1590,3
1591,0
1592,1
1593,3
1594,0
1595,4
1596,6
1597,3
1598,3
1599,0
1600,5
1601,5
1602,6
1603,6
1604,3
1605,3
1606,0
1607,4
1608,5
1609,2
1610,6
1611,0
1612,0
1613,2
1614,2
1615,0
1616,6
1617,1
1618,0
1619,3
1620,3
1621,6
1622,3
1623,6
1624,4
1625,6
1626,1
1627,2
1628,3
1629,0
1630,3
1631,3
1632,4
1633,4
1634,3
1635,3
1636,3
1637,6
1638,0
1639,2
1640,0
1641,6
1642,3
1643,6
1644,3
1645,4
1646,0
1647,4
1648,4
1649,1
1650,3
1651,0
1652,2
1653,0
1654,1
1655,3
1656,3
1657,0
1658,0
1659,0
1660,0
1661,3
1662,0
1663,4
1664,1
1665,7
1666,0
1667,0
1668,3
1669,6
1670,4
1671,3
1672,6
1673,0
1674,3
1675,0
1676,6
1677,1
1678,6
1679,7
1680,2
1681,4
1682,0
1683,4
1684,0
1685,0
1686,3
1687,3
1688,1
1689,3
1690,3
1691,0
1692,6
1693,2
1694,5
1695,0
1696,6
1697,2
1698,0
1699,5
1700,3
1701,6
1702,0
1703,0
1704,0
1705,0
1706,6
1707,0
1708,3
1709,0
1710,1
1711,3
1712,3
1713,4
1714,1
1715,3
1716,1
1717,3
1718,6
1719,3
1720,0
1721,2
1722,2
1723,6
1724,3
1725,2
1726,3
1727,6
1728,3
1729,0
1730,0
1731,2
1732,3
1733,4
1734,0
1735,2
1736,2
1737,3
1738,3
1739,1
1740,6
1741,3
1742,0
1743,0
1744,5
1745,3
1746,6
1747,6
1748,1
1749,3
1750,2
1751,5
1752,0
1753,3
1754,3
1755,3
1756,3
1757,0
1758,3
1759,0
1760,3
1761,4
1762,6
1763,0
1764,5
1765,0
1766,3
1767,3
1768,0
1769,0
1770,3
1771,5
1772,0
1773,2
1774,4
1775,1
1776,0
1777,3
1778,3
1779,3
1780,2
1781,0
1782,3
1783,6
1784,4
1785,0
1786,1
1787,4
1788,3
1789,6
1790,6
1791,4
1792,0
1793,1
1794,2
1795,4
1796,2
1797,1
1798,4
1799,3
1800,3
1801,4
1802,2
1803,0
1804,0
1805,3
1806,0
1807,2
1808,0
1809,3
1810,0
1811,1
1812,5
1813,3
1814,1
1815,4
1816,2
1817,3
1818,0
1819,6
1820,3
1821,6
1822,0
1823,6
1824,0
1825,2
1826,3
1827,4
1828,4
1829,1
1830,0
1831,7
1832,5
1833,3
1834,6
1835,3
1836,7
1837,5
1838,1
1839,6
1840,3
1841,5
1842,1
1843,5
1844,6
1845,0
1846,6
1847,3
1848,7
1849,2
1850,5
1851,5
1852,0
1853,0
1854,0
1855,0
1856,0
1857,2
1858,1
1859,1
1860,3
1861,6
1862,1
1863,3
1864,2
1865,3
1866,3
1867,0
1868,4
1869,3
1870,0
1871,0
1872,0
1873,6
1874,1
1875,1
1876,3
1877,3
1878,1
1879,4
1880,6
1881,4
1882,3
1883,0
1884,2
1885,3
1886,0
1887,2
1888,1
1889,3
1890,5
1891,1
1892,0
1893,1
1894,7
1895,0
1896,7
1897,4
1898,1
1899,3
1900,0
1901,6
1902,1
1903,7
1904,0
1905,3
1906,3
1907,4
1908,0
1909,5
1910,6
1911,3
1912,7
1913,0
1914,0
1915,3
1916,6
1917,1
1918,6
1919,4
1920,4
1921,0
1922,0
1923,3
1924,6
1925,2
1926,5
1927,6
1928,1
1929,6
1930,2
1931,3
1932,1
1933,3
1934,0
1935,2
1936,2
1937,3
1938,3
1939,5
1940,4
1941,1
1942,6
1943,6
1944,0
1945,2
1946,0
1947,3
1948,3
1949,3
1950,0
1951,3
1952,1
1953,3
1954,3
1955,0
1956,2
1957,6
1958,2
1959,3
1960,1
1961,0
1962,6
1963,5
1964,3
1965,3
1966,3
1967,3
1968,1
1969,1
1970,6
1971,4
1972,1
1973,3
1974,3
1975,3
1976,0
1977,6
1978,5
1979,0
1980,3
1981,4
1982,6
1983,0
1984,0
1985,0
1986,4
1987,3
1988,3
1989,4
1990,3
1991,1
1992,3
1993,6
1994,2
1995,0
1996,0
1997,5
1998,6
1999,4
2000,4
2001,6
2002,1
2003,6
2004,4
2005,1
2006,4
2007,0
2008,3
2009,4
2010,3
2011,0
2012,0
2013,7
2014,4
2015,3
2016,3
2017,2
2018,6
2019,6
2020,0
2021,5
2022,0
2023,1
2024,0
2025,4
2026,6
2027,3
2028,1
2029,6
2030,3
2031,0
2032,3
2033,1
2034,0
2035,3
2036,0
2037,3
2038,3
2039,3
2040,3
2041,3
2042,3
2043,3
2044,0
2045,3
2046,4
2047,6
2048,3
2049,0
2050,0
2051,6
2052,4
2053,0
2054,3
2055,3
2056,4
2057,3
2058,6
2059,3
2060,0
2061,1
2062,5
2063,4
2064,6
2065,4
2066,6
2067,6
2068,3
2069,0
2070,2
2071,4
2072,3
2073,1
2074,6
2075,6
2076,1
2077,3
2078,0
2079,3
2080,1
2081,3
2082,0
2083,3
2084,3
2085,0
2086,1
2087,5
2088,6
2089,3
2090,6
2091,3
2092,3
2093,5
2094,1
2095,1
2096,3
2097,4
2098,0
2099,3
2100,0
2101,3
2102,1
2103,1
2104,6
2105,0
2106,4
2107,6
2108,3
2109,3
2110,3
2111,4
2112,6
2113,2
2114,1
2115,4
2116,1
2117,3
2118,0
2119,0
2120,0
2121,3
2122,4
2123,3
2124,4
2125,3
2126,3
2127,2
2128,3
2129,5
2130,3
2131,4
2132,3
2133,3
2134,6
2135,3
2136,3
2137,6
2138,3
2139,0
2140,3
2141,3
2142,0
2143,0
2144,3
2145,3
2146,3
2147,0
2148,3
2149,4
2150,4
2151,6
2152,6
2153,3
2154,6
2155,4
2156,4
2157,4
2158,4
2159,3
2160,3
2161,6
2162,0
2163,3
2164,6
2165,0
2166,5
2167,0
2168,4
2169,6
2170,3
2171,6
2172,0
2173,4
2174,4
2175,3
2176,2
2177,2
2178,6
2179,3
2180,0
2181,3
2182,6
2183,3
2184,3
2185,2
2186,7
2187,3
2188,1
2189,3
2190,4
2191,3
2192,4
2193,3
2194,2
2195,0
2196,3
2197,0
2198,6
2199,3
2200,3
2201,3
2202,0
2203,3
2204,0
2205,3
2206,3
2207,0
2208,0
2209,6
2210,4
2211,3
2212,3
2213,7
2214,2
2215,4
2216,1
2217,4
2218,3
2219,5
2220,4
2221,3
2222,3
2223,1
2224,2
2225,1
2226,3
2227,2
2228,0
2229,5
2230,3
2231,7
2232,3
2233,6
2234,1
2235,3
2236,0
2237,3
2238,3
2239,3
2240,3
2241,3
2242,3
2243,0
2244,2
2245,3
2246,3
2247,3
2248,0
2249,3
2250,2
2251,6
2252,0
2253,3
2254,2
2255,0
2256,3
2257,3
2258,3
2259,0
2260,6
2261,0
2262,6
2263,3
2264,3
2265,4
2266,0
2267,6
2268,3
2269,4
2270,0
2271,6
2272,3
2273,3
2274,5
2275,3
2276,0
2277,0
2278,0
2279,5
2280,4
2281,3
2282,5
2283,3
2284,3
2285,0
2286,0
2287,3
2288,3
2289,3
2290,3
2291,3
2292,6
2293,0
2294,3
2295,0
2296,6
2297,3
2298,4
2299,6
2300,0
2301,3
2302,6
2303,3
2304,3
2305,5
2306,2
2307,3
2308,4
2309,4
2310,3
2311,6
2312,6
2313,0
2314,4
2315,6
2316,3
2317,0
2318,1
2319,4
2320,2
2321,1
2322,0
2323,3
2324,4
2325,4
2326,3
2327,0
2328,6
2329,3
2330,4
2331,1
2332,3
2333,4
2334,6
2335,0
2336,3
2337,6
2338,3
2339,3
2340,6
2341,0
2342,0
2343,0
2344,3
2345,3
2346,5
2347,0
2348,3
2349,1
2350,3
2351,3
2352,3
2353,1
2354,4
2355,3
2356,6
2357,2
2358,5
2359,4
2360,5
2361,1
